date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_snowdepth_cm,sh_snowdepth_qc,sh_snowdepth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_pct,sh_sm2_qc,sh_sm2_qa,sh_sm8_pct,sh_sm8_qc,sh_sm8_qa,sh_sm20_pct,sh_sm20_qc,sh_sm20_qa,sh_st2_C,sh_st2_qc,sh_st2_qa,sh_st8_C,sh_st8_qc,sh_st8_qa,sh_st20_C,sh_st20_qc,sh_st20_qa,stationid
2016-10-01 00:00:00,0.0,E,P,0.0,E,P,0,V,F,7.572872119,E,F,0.0,V,A,0.0,V,A,4.6,V,A,18.3,V,A,17.4,V,A,15.0,V,A,428
2016-10-01 01:00:00,0.0,E,P,0.0,E,P,0,V,P,6.90765946,E,F,0.0,V,A,0.0,V,A,4.5,V,A,18.0,V,A,17.4,V,A,15.0,V,A,428
2016-10-01 02:00:00,0.0,E,P,0.0,E,P,0,V,P,6.90765946,E,F,0.0,V,A,0.0,V,A,4.3,V,A,17.7,V,A,17.4,V,A,15.0,V,A,428
2016-10-01 03:00:00,0.0,E,P,0.0,E,P,0,V,P,6.242941009,E,F,0.0,V,A,0.0,V,A,4.6,V,A,17.3,V,A,17.3,V,A,15.0,V,A,428
2016-10-01 04:00:00,0.0,E,P,0.0,E,P,0,V,P,4.584341913,E,F,0.0,V,A,0.0,V,A,4.6,V,A,17.0,V,A,17.2,V,A,15.0,V,A,428
2016-10-01 05:00:00,0.0,E,P,0.0,E,P,0,E,P,4.143049556,E,F,0.0,V,A,0.0,V,A,4.6,V,A,16.7,V,A,17.2,V,A,15.0,V,A,428
2016-10-01 06:00:00,0.0,E,P,0.0,E,P,0,V,P,2.273778812,E,F,0.0,V,A,0.1,V,A,4.3,V,A,16.4,V,A,17.1,V,A,15.0,V,A,428
2016-10-01 07:00:00,0.0,E,P,0.0,E,P,0,V,P,1.289047119,E,F,0.0,V,A,0.0,V,A,4.4,V,A,16.0,V,A,17.0,V,A,15.0,V,A,428
2016-10-01 08:00:00,0.0,E,P,0.0,E,P,0,V,P,6.796834461,E,F,0.0,V,A,0.0,V,A,4.2,V,A,15.7,V,A,16.9,V,A,15.0,V,A,428
2016-10-01 09:00:00,0.0,E,P,0.0,E,P,0,E,P,9.458943284,E,F,0.0,V,A,0.0,V,A,4.4,V,A,15.4,V,A,16.8,V,A,15.0,V,A,428
