date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_snowdepth_cm,sh_snowdepth_qc,sh_snowdepth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_pct,sh_sm2_qc,sh_sm2_qa,sh_sm8_pct,sh_sm8_qc,sh_sm8_qa,sh_sm20_pct,sh_sm20_qc,sh_sm20_qa,sh_st2_C,sh_st2_qc,sh_st2_qa,sh_st8_C,sh_st8_qc,sh_st8_qa,sh_st20_C,sh_st20_qc,sh_st20_qa,stationid
2008-10-01 00:00:00,0.0,V,P,0.0,E,P,0.0,V,P,9.347987353,E,F,0.0,V,A,0.0,V,A,3.7,V,A,16.9,V,A,16.3,V,A,14.7,V,A,428
2008-10-01 01:00:00,0.0,E,P,0.0,E,P,0.0,V,P,9.015108654,E,F,0.0,V,A,0.0,V,A,3.6,V,A,16.3,V,A,16.3,V,A,14.7,V,A,428
2008-10-01 02:00:00,0.0,V,P,0.0,E,P,0.0,V,P,8.016543683,E,F,0.0,V,A,0.0,V,A,3.9,V,A,15.8,V,A,16.3,V,A,14.7,V,A,428
2008-10-01 03:00:00,0.0,E,P,0.0,V,P,0.0,E,P,7.240213899,E,F,0.0,V,A,0.0,V,A,3.9,V,A,15.3,V,A,16.3,V,A,14.7,V,A,428
2008-10-01 04:00:00,0.0,E,P,0.0,V,P,0.0,E,P,6.796834461,E,F,0.0,V,A,0.0,V,A,3.9,V,A,14.8,V,A,16.2,V,A,14.7,V,A,428
2008-10-01 05:00:00,0.0,E,P,0.0,E,P,0.0,E,P,6.464449154,E,F,0.0,V,A,0.0,V,A,3.7,V,A,14.3,V,A,16.1,V,A,14.7,V,A,428
2008-10-01 06:00:00,0.0,E,P,0.0,V,P,0.0,E,P,5.910816496,E,F,0.0,V,A,0.0,V,A,3.7,V,A,13.9,V,A,16.1,V,A,14.7,V,A,428
2008-10-01 07:00:00,0.0,V,P,0.0,E,P,0.0,E,P,6.575228576,E,F,0.0,V,A,0.0,V,A,3.8,V,A,13.5,V,A,16.0,V,A,14.7,V,A,428
2008-10-01 08:00:00,0.0,V,P,0.0,E,P,0.0,E,P,11.12252142,E,F,0.0,V,A,0.0,V,A,3.8,V,A,13.2,V,A,15.9,V,A,14.7,V,A,428
2008-10-01 09:00:00,0.0,V,P,0.0,E,P,0.0,E,P,16.30509719,E,F,0.0,V,A,0.0,V,A,3.9,V,A,13.3,V,A,15.9,V,A,14.7,V,A,428
2008-10-01 10:00:00,0.0,E,P,0.0,E,P,0.0,E,P,18.3769073,E,F,0.0,V,A,0.0,V,A,3.6,V,A,15.1,V,A,15.8,V,A,14.7,V,A,428
2008-10-01 11:00:00,0.0,V,P,0.0,E,P,0.0,E,P,18.48546,E,F,0.0,V,A,0.0,V,A,3.5,V,A,17.8,V,A,15.7,V,A,14.7,V,A,428
2008-10-01 12:00:00,0.0,E,P,0.0,E,P,0.0,E,P,20.53759334,E,F,0.0,V,A,0.0,V,A,3.4,V,A,19.6,V,A,15.6,V,A,14.7,V,A,428
2008-10-01 13:00:00,0.0,E,P,0.0,E,P,0.0,E,P,20.64502839,E,F,0.0,V,A,0.0,V,A,3.7,V,A,22.0,V,A,15.6,V,A,14.7,V,A,428
2008-10-01 14:00:00,0.0,E,P,0.0,E,P,0.0,E,P,19.99953528,E,F,0.0,V,A,0.0,V,A,3.7,V,A,23.9,V,A,15.6,V,A,14.7,V,A,428
2008-10-01 15:00:00,0.0,E,P,0.0,E,P,0.0,E,P,19.67600644,E,F,0.0,V,A,0.0,V,A,3.6,V,A,25.2,V,A,15.6,V,A,14.7,V,A,428
2008-10-01 16:00:00,0.0,E,P,0.0,E,P,0.0,E,P,18.70240849,E,F,0.0,V,A,0.0,V,A,3.3,V,A,25.3,V,A,15.7,V,A,14.7,V,A,428
2008-10-01 17:00:00,0.0,E,P,0.0,E,P,0.0,E,P,17.07036784,E,F,0.0,V,A,0.0,V,A,3.6,V,A,24.3,V,A,15.8,V,A,14.7,V,A,428
2008-10-01 18:00:00,0.0,E,P,0.0,E,P,0.0,E,P,15.09838286,E,F,0.0,V,A,0.0,V,A,3.3,V,A,23.0,V,A,16.0,V,A,14.7,V,A,428
2008-10-01 19:00:00,0.0,E,P,0.0,E,P,0.0,E,P,13.66662923,E,F,0.0,V,A,0.0,V,A,3.9,V,A,21.7,V,A,16.1,V,A,14.7,V,A,428
2008-10-01 20:00:00,0.0,E,P,0.0,E,P,0.0,E,P,12.67248826,E,F,0.0,V,A,0.0,V,A,3.6,V,A,20.6,V,A,16.3,V,A,14.7,V,A,428
2008-10-01 21:00:00,0.0,V,P,0.0,V,P,0.0,E,P,11.23334391,E,F,0.0,V,A,0.0,V,A,3.8,V,A,19.7,V,A,16.4,V,A,14.7,V,A,428
2008-10-01 22:00:00,0.0,V,P,0.0,E,P,0.0,E,P,10.56821883,E,F,0.0,V,A,0.0,V,A,3.6,V,A,18.8,V,A,16.5,V,A,14.7,V,A,428
2008-10-01 23:00:00,0.0,V,P,0.0,V,P,0.0,E,P,9.458943284,E,F,0.0,V,A,0.0,V,A,3.9,V,A,18.0,V,A,16.5,V,A,14.7,V,A,428
2008-10-02 00:00:00,0.0,V,P,0.0,E,P,0.0,E,P,10.78997511,E,F,0.0,V,A,0.0,V,A,3.5,V,A,17.4,V,A,16.5,V,A,14.7,V,A,428
2008-10-02 01:00:00,0.0,V,P,0.0,E,P,0.0,E,P,10.12459047,E,F,0.0,V,A,0.0,V,A,4.2,V,A,16.9,V,A,16.5,V,A,14.7,V,A,428
2008-10-02 02:00:00,0.0,V,P,0.0,V,P,0.0,E,P,9.569896199,E,F,0.0,V,A,0.0,V,A,3.7,V,A,16.5,V,A,16.5,V,A,14.7,V,A,428
2008-10-02 03:00:00,0.0,E,P,0.0,V,P,0.0,E,P,9.347987353,E,F,0.0,V,A,0.0,V,A,3.8,V,A,16.0,V,A,16.5,V,A,14.7,V,A,428
2008-10-02 04:00:00,0.0,E,P,0.0,V,P,0.0,E,P,10.90083632,E,F,0.0,V,A,0.0,V,A,3.7,V,A,15.7,V,A,16.4,V,A,14.7,V,A,428
2008-10-02 05:00:00,0.0,E,P,0.0,E,P,0.0,E,P,10.23551028,E,F,0.0,V,A,0.0,V,A,3.9,V,A,15.5,V,A,16.3,V,A,14.7,V,A,428
2008-10-02 06:00:00,0.0,E,P,0.0,E,P,0.0,E,P,10.34642207,E,F,0.0,V,A,0.0,V,A,3.9,V,A,15.3,V,A,16.3,V,A,14.7,V,A,428
2008-10-02 07:00:00,0.0,E,P,0.0,E,P,0.0,E,P,10.12459047,E,F,0.0,V,A,0.0,V,A,3.7,V,A,15.1,V,A,16.2,V,A,14.7,V,A,428
2008-10-02 08:00:00,0.0,E,P,0.0,E,P,0.0,V,P,11.34415211,E,F,0.0,V,A,0.0,V,A,3.5,V,A,14.9,V,A,16.1,V,A,14.7,V,A,428
