date,sh_SWE_mm,sh_SWE_qc,sh_SWE_qa,sh_snowdepth_cm,sh_snowdepth_qc,sh_snowdepth_qa,sh_precip_mm,sh_precip_qc,sh_precip_qa,sh_temp_C,sh_temp_qc,sh_temp_qa,sh_sm2_pct,sh_sm2_qc,sh_sm2_qa,sh_sm8_pct,sh_sm8_qc,sh_sm8_qa,sh_sm20_pct,sh_sm20_qc,sh_sm20_qa,sh_st2_C,sh_st2_qc,sh_st2_qa,sh_st8_C,sh_st8_qc,sh_st8_qa,sh_st20_C,sh_st20_qc,sh_st20_qa,stationid
2007-10-02 16:00:00,0.0,E,P,0.0,V,A,0.0,E,P,14.0,E,F,0.0,V,A,3.0,V,A,0.8,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 17:00:00,0.0,E,P,0.0,V,A,0.0,E,P,11.9,E,F,0.0,V,A,3.0,V,A,0.6,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 18:00:00,0.0,E,P,0.0,V,A,0.0,E,P,9.8,E,F,0.0,V,A,3.0,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 19:00:00,0.0,E,P,0.0,V,A,0.0,V,P,7.9,E,F,0.0,V,A,3.2,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 20:00:00,0.0,E,P,0.0,V,A,0.0,V,P,7.4,E,F,0.0,V,A,3.2,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 21:00:00,0.0,E,P,0.0,V,A,0.0,V,P,5.6,E,F,0.0,V,A,3.0,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 22:00:00,0.0,E,P,0.0,V,A,0.0,E,P,5.5,E,F,0.0,V,A,2.8,V,A,0.8,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-02 23:00:00,0.0,E,P,0.0,V,A,0.0,E,P,4.6,E,F,0.0,V,A,2.9,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-03 00:00:00,0.0,E,P,0.0,E,A,0.0,E,P,5.4,E,F,0.0,V,A,3.1,V,A,0.7,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
2007-10-03 01:00:00,0.0,E,P,0.0,V,A,0.0,E,P,6.5,E,F,0.0,V,A,3.1,V,A,0.8,V,A,6.0,V,A,6.0,V,A,6.0,V,A,356
